category,phash_distance,image_a,image_b,resolution_a,resolution_b
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000269.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000539.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000269.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000540.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000269.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000541.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000269.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000543.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000270.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000536.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000270.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000537.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000271.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000537.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000271.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000540.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000272.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000537.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000272.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000542.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000276.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000552.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000289.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000290.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000289.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000576.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000289.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000579.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000290.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000577.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000293.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000294.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000293.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000586.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000293.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000587.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000294.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000585.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000296.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000297.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000296.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000298.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000296.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000590.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000296.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000593.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000296.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000594.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000296.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000595.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000296.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000596.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000297.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000586.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000297.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000588.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000297.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000591.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000297.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000592.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000297.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000600.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000298.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000586.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000298.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000588.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000298.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000591.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000298.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000592.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000298.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000600.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000311.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000620.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000314.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000315.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000314.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000629.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000315.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000627.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000317.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000634.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000320.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000640.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000325.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000327.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000325.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000329.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000325.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000642.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000325.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000652.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000325.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000653.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000325.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000656.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000325.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000657.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000327.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000649.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000327.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000650.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000649.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000650.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000340.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000341.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000340.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000681.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000340.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000682.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000341.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000679.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000341.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000680.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000344.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000345.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000344.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000686.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000344.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000688.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000344.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000689.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000344.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000690.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000345.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000686.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000345.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000687.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000345.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000688.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000345.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000690.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000348.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000696.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000364.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000726.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000459.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000918.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000479.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000956.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000570.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001140.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000579.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001156.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000606.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001210.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000613.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001226.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000613.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001228.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000673.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001346.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000830.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001660.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000831.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001662.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000835.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001668.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000835.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001670.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000841.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001680.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000842.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001680.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000842.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001686.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000845.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001688.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000848.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001696.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000860.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000861.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000860.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001721.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000861.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001719.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000862.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001722.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000892.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001782.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000972.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000974.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000972.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001942.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000972.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001946.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000972.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_001947.jpg,640x640,640x640
